sample_id,k,start_sec,end_sec,text_coverage,text_mask,audio_frame_count,audio_present,audio_reliable,voiced_ratio,video_frame_count,face_detected_count,face_coverage,mean_face_confidence,vision_mask
-mJ2ud6oKI8/8,43,3.5869166666666668,3.6703333333333332,1.0,1,8,1,1,0.0,2,2,1.0,0.9303095936775208,1
-mJ2ud6oKI8/8,44,3.6703333333333332,3.75375,1.0,1,9,1,1,0.0,3,3,1.0,0.9306368231773376,1
-mJ2ud6oKI8/8,45,3.75375,3.8371666666666666,1.0,1,8,1,1,0.0,2,2,1.0,0.9325729608535767,1
-mJ2ud6oKI8/8,46,3.8371666666666666,3.9205833333333335,1.0,1,8,1,1,0.0,3,3,1.0,0.9327077865600586,1
-mJ2ud6oKI8/8,47,3.9205833333333335,4.004,1.0,1,9,1,1,0.0,2,2,1.0,0.9316636919975281,1
-mJ2ud6oKI8/8,48,4.004,4.087416666666667,1.0,1,8,1,1,0.0,3,3,1.0,0.9308194518089294,1
-mJ2ud6oKI8/8,49,4.087416666666667,4.170833333333333,1.0,1,7,1,1,0.0,2,2,1.0,0.9309149980545044,1
-mqbVkbCndg/0,0,0.0,0.13,0.692307710647583,1,12,1,1,0.0,4,4,1.0,0.9193716049194336,1
-mqbVkbCndg/0,1,0.13,0.26,1.0,1,13,1,1,0.0,4,4,1.0,0.9189493656158447,1
-mqbVkbCndg/0,2,0.26,0.39,1.0,1,13,1,1,0.38461539149284363,4,4,1.0,0.9198476076126099,1
-mqbVkbCndg/0,3,0.39,0.52,1.0,1,13,1,1,0.3076923191547394,4,4,1.0,0.92429518699646,1
-mqbVkbCndg/0,4,0.52,0.65,0.1538461595773697,1,13,1,1,0.0,4,4,1.0,0.9238683581352234,1
-mqbVkbCndg/0,5,0.65,0.78,0.0,0,13,1,1,0.0,4,4,1.0,0.9229236841201782,1
-mqbVkbCndg/0,6,0.78,0.91,0.692307710647583,1,13,1,1,0.0,4,4,1.0,0.9184833765029907,1
-mqbVkbCndg/0,7,0.91,1.04,1.0,1,13,1,1,0.0,4,4,1.0,0.9221070408821106,1
-mqbVkbCndg/0,8,1.04,1.17,1.0,1,13,1,1,0.0,4,4,1.0,0.9230682849884033,1
-mqbVkbCndg/0,9,1.17,1.3,1.0,1,13,1,1,0.0,3,3,1.0,0.9186148047447205,1
-mqbVkbCndg/0,10,1.3,1.4300000000000002,1.0,1,13,1,1,0.0,4,4,1.0,0.9198700785636902,1
-mqbVkbCndg/0,11,1.4300000000000002,1.56,1.0,1,13,1,1,0.0,4,4,1.0,0.9176523685455322,1
-mqbVkbCndg/0,12,1.56,1.69,1.0,1,13,1,1,0.0,4,4,1.0,0.9179195165634155,1
-mqbVkbCndg/0,13,1.69,1.82,1.0,1,13,1,1,0.0,4,4,1.0,0.9188504219055176,1
-mqbVkbCndg/0,14,1.82,1.9500000000000002,1.0,1,13,1,1,0.0,4,4,1.0,0.9201858043670654,1
-mqbVkbCndg/0,15,1.9500000000000002,2.08,1.0,1,13,1,1,0.0,4,4,1.0,0.9198359847068787,1
-mqbVkbCndg/0,16,2.08,2.21,1.0,1,13,1,1,0.0,4,4,1.0,0.9199109077453613,1
-mqbVkbCndg/0,17,2.21,2.34,1.0,1,13,1,1,0.0,4,4,1.0,0.9177449941635132,1
-mqbVkbCndg/0,18,2.34,2.47,1.0,1,13,1,1,0.0,4,4,1.0,0.9211404919624329,1
-mqbVkbCndg/0,19,2.47,2.6,1.0,1,13,1,1,0.0,3,3,1.0,0.9235017895698547,1
-mqbVkbCndg/0,20,2.6,2.73,0.6153846383094788,1,13,1,1,0.0,4,4,1.0,0.9191539883613586,1
-mqbVkbCndg/0,21,2.73,2.8600000000000003,1.0,1,13,1,1,0.0,4,4,1.0,0.923467755317688,1
-mqbVkbCndg/0,22,2.8600000000000003,2.99,1.0,1,13,1,1,0.07692307978868484,4,4,1.0,0.9242985248565674,1
-mqbVkbCndg/0,23,2.99,3.12,1.0,1,13,1,1,0.0,4,4,1.0,0.9241774082183838,1
-mqbVkbCndg/0,24,3.12,3.25,1.0,1,13,1,1,0.0,4,4,1.0,0.9265387058258057,1
-mqbVkbCndg/0,25,3.25,3.38,1.0,1,13,1,1,0.0,4,4,1.0,0.9250968098640442,1
-mqbVkbCndg/0,26,3.38,3.5100000000000002,1.0,1,13,1,1,0.0,4,4,1.0,0.9239497184753418,1
-mqbVkbCndg/0,27,3.5100000000000002,3.64,1.0,1,13,1,1,0.0,4,4,1.0,0.9224764704704285,1
-mqbVkbCndg/0,28,3.64,3.77,1.0,1,13,1,1,0.0,4,4,1.0,0.9256382584571838,1
-mqbVkbCndg/0,29,3.77,3.9000000000000004,1.0,1,13,1,1,0.0,4,4,1.0,0.9245723485946655,1
-mqbVkbCndg/0,30,3.9000000000000004,4.03,0.9230769276618958,1,13,1,1,0.0,3,3,1.0,0.924694836139679,1
-mqbVkbCndg/0,31,4.03,4.16,0.0,0,13,1,1,0.0,4,4,1.0,0.9236838817596436,1
-mqbVkbCndg/0,32,4.16,4.29,0.0,0,13,1,1,0.0,4,4,1.0,0.9242509603500366,1
-mqbVkbCndg/0,33,4.29,4.42,0.0,0,13,1,1,0.0,4,4,1.0,0.9244135618209839,1
-mqbVkbCndg/0,34,4.42,4.55,0.6153846383094788,1,13,1,1,0.0,4,4,1.0,0.9272143244743347,1
-mqbVkbCndg/0,35,4.55,4.68,1.0,1,13,1,1,0.0,4,4,1.0,0.9283667206764221,1
-mqbVkbCndg/0,36,4.68,4.8100000000000005,1.0,1,13,1,1,0.0,4,4,1.0,0.9260383248329163,1
-mqbVkbCndg/0,37,4.8100000000000005,4.94,1.0,1,13,1,1,0.0,4,4,1.0,0.924308717250824,1
-mqbVkbCndg/0,38,4.94,5.07,0.38461539149284363,1,13,1,1,0.0,4,4,1.0,0.9208564162254333,1
-mqbVkbCndg/0,39,5.07,5.2,0.0,0,13,1,1,0.0,3,3,1.0,0.9245217442512512,1
-mqbVkbCndg/0,40,5.2,5.33,0.0,0,13,1,1,0.0,4,4,1.0,0.9237455129623413,1
-mqbVkbCndg/0,41,5.33,5.46,1.0,1,13,1,1,0.0,4,4,1.0,0.9261362552642822,1
-mqbVkbCndg/0,42,5.46,5.59,1.0,1,13,1,1,0.0,4,4,1.0,0.9280911087989807,1
-mqbVkbCndg/0,43,5.59,5.720000000000001,1.0,1,13,1,1,0.0,4,4,1.0,0.9260594248771667,1
-mqbVkbCndg/0,44,5.720000000000001,5.8500000000000005,1.0,1,13,1,1,0.0,4,4,1.0,0.9238132834434509,1
-mqbVkbCndg/0,45,5.8500000000000005,5.98,0.4615384638309479,1,13,1,1,0.0,4,4,1.0,0.9213776588439941,1
-mqbVkbCndg/0,46,5.98,6.11,0.0,0,13,1,1,0.0,4,4,1.0,0.9185239672660828,1
-mqbVkbCndg/0,47,6.11,6.24,0.0,0,13,1,1,0.0,4,4,1.0,0.9214882850646973,1
-mqbVkbCndg/0,48,6.24,6.37,0.0,0,13,1,1,0.0,4,4,1.0,0.9215041399002075,1
-mqbVkbCndg/0,49,6.37,6.5,0.0,0,1,1,1,0.0,2,2,1.0,0.9266737103462219,1
-t217m2on-s/2,0,0.0,0.11333333333333334,0.0,0,11,1,0,0.0,4,4,1.0,0.9266688227653503,1
-t217m2on-s/2,1,0.11333333333333334,0.22666666666666668,0.0,0,11,1,0,0.0,3,3,1.0,0.9251968264579773,1
-t217m2on-s/2,2,0.22666666666666668,0.34,0.0,0,11,1,0,0.0,4,4,1.0,0.9285295009613037,1
-t217m2on-s/2,3,0.34,0.45333333333333337,0.0,0,12,1,0,0.0,3,3,1.0,0.9297654032707214,1
-t217m2on-s/2,4,0.45333333333333337,0.5666666666666667,0.5,1,11,1,1,0.0,3,3,1.0,0.9296285510063171,1
-t217m2on-s/2,5,0.5666666666666667,0.68,1.0,1,11,1,1,0.0,4,4,1.0,0.9316091537475586,1
-t217m2on-s/2,6,0.68,0.7933333333333334,1.0,1,12,1,1,0.0,3,3,1.0,0.9316935539245605,1
-t217m2on-s/2,7,0.7933333333333334,0.9066666666666667,1.0,1,11,1,1,0.0,4,4,1.0,0.9305806756019592,1
-t217m2on-s/2,8,0.9066666666666667,1.02,1.0,1,11,1,1,0.0,3,3,1.0,0.9298604130744934,1
-t217m2on-s/2,9,1.02,1.1333333333333333,1.0,1,12,1,1,0.0,3,3,1.0,0.9297909736633301,1
-t217m2on-s/2,10,1.1333333333333333,1.2466666666666668,0.05882352963089943,1,11,1,0,0.0,4,4,1.0,0.9295918941497803,1
-t217m2on-s/2,11,1.2466666666666668,1.36,0.529411792755127,1,11,1,1,0.0,3,3,1.0,0.9258423447608948,1
-t217m2on-s/2,12,1.36,1.4733333333333334,1.0,1,12,1,1,0.0,4,4,1.0,0.9298049211502075,1
-t217m2on-s/2,13,1.4733333333333334,1.586666666666667,1.0,1,11,1,1,0.27272728085517883,3,3,1.0,0.9278090596199036,1
-t217m2on-s/2,14,1.586666666666667,1.7000000000000002,1.0,1,11,1,1,0.09090909361839294,4,4,1.0,0.9299778342247009,1
-t217m2on-s/2,15,1.7000000000000002,1.8133333333333335,1.0,1,12,1,1,0.25,3,3,1.0,0.9319148063659668,1
-t217m2on-s/2,16,1.8133333333333335,1.9266666666666667,1.0,1,11,1,1,0.0,3,3,1.0,0.9319057464599609,1
-t217m2on-s/2,17,1.9266666666666667,2.04,1.0,1,11,1,1,0.09090909361839294,4,4,1.0,0.9324529767036438,1
-t217m2on-s/2,18,2.04,2.1533333333333333,1.0,1,12,1,1,0.0,3,3,1.0,0.9318119883537292,1
-t217m2on-s/2,19,2.1533333333333333,2.2666666666666666,1.0,1,11,1,1,0.0,3,3,1.0,0.9248750805854797,1
-t217m2on-s/2,20,2.2666666666666666,2.3800000000000003,1.0,1,11,1,1,0.0,4,4,1.0,0.927640974521637,1
-t217m2on-s/2,21,2.3800000000000003,2.4933333333333336,1.0,1,12,1,1,0.0,3,3,1.0,0.9310010075569153,1
-t217m2on-s/2,22,2.4933333333333336,2.606666666666667,1.0,1,11,1,1,0.0,4,4,1.0,0.9323008060455322,1
-t217m2on-s/2,23,2.606666666666667,2.72,0.8235294222831726,1,11,1,1,0.0,3,3,1.0,0.9330089092254639,1
-t217m2on-s/2,24,2.72,2.8333333333333335,0.0,0,12,1,0,0.0,3,3,1.0,0.9332658648490906,1
-t217m2on-s/2,25,2.8333333333333335,2.9466666666666668,0.0,0,11,1,0,0.0,4,4,1.0,0.9323849678039551,1
-t217m2on-s/2,26,2.9466666666666668,3.06,0.0,0,11,1,0,0.0,3,3,1.0,0.928536593914032,1
-t217m2on-s/2,27,3.06,3.173333333333334,0.0,0,12,1,1,0.0,4,4,1.0,0.9253184199333191,1
-t217m2on-s/2,28,3.173333333333334,3.286666666666667,0.0,0,11,1,1,0.0,3,3,1.0,0.9246003031730652,1
-t217m2on-s/2,29,3.286666666666667,3.4000000000000004,0.0,0,11,1,1,0.0,4,4,1.0,0.9243869781494141,1
-t217m2on-s/2,30,3.4000000000000004,3.5133333333333336,0.0,0,12,1,1,0.0,3,3,1.0,0.9302153587341309,1
-t217m2on-s/2,31,3.5133333333333336,3.626666666666667,0.9411764740943909,1,11,1,1,0.0,3,3,1.0,0.9311530590057373,1
-t217m2on-s/2,32,3.626666666666667,3.74,1.0,1,11,1,1,0.0,4,4,1.0,0.9280896782875061,1
-t217m2on-s/2,33,3.74,3.8533333333333335,1.0,1,12,1,1,0.1666666716337204,3,3,1.0,0.9304847717285156,1
-t217m2on-s/2,34,3.8533333333333335,3.966666666666667,1.0,1,11,1,1,0.09090909361839294,3,3,1.0,0.9336028695106506,1
-t217m2on-s/2,35,3.966666666666667,4.08,1.0,1,11,1,1,0.0,4,4,1.0,0.9296981692314148,1
-t217m2on-s/2,36,4.08,4.193333333333333,1.0,1,12,1,1,0.0,3,3,1.0,0.9256163239479065,1
-t217m2on-s/2,37,4.193333333333333,4.306666666666667,1.0,1,11,1,1,0.0,4,4,1.0,0.9299967885017395,1
-t217m2on-s/2,38,4.306666666666667,4.42,1.0,1,11,1,1,0.09090909361839294,3,3,1.0,0.9302372932434082,1
-t217m2on-s/2,39,4.42,4.533333333333333,1.0,1,12,1,1,0.0,3,3,1.0,0.9313065409660339,1
-t217m2on-s/2,40,4.533333333333333,4.646666666666667,1.0,1,11,1,1,0.0,4,4,1.0,0.9325062036514282,1
-t217m2on-s/2,41,4.646666666666667,4.760000000000001,1.0,1,11,1,1,0.0,3,3,1.0,0.9320084452629089,1
-t217m2on-s/2,42,4.760000000000001,4.873333333333334,1.0,1,12,1,1,0.0,4,4,1.0,0.9353571534156799,1
-t217m2on-s/2,43,4.873333333333334,4.986666666666667,1.0,1,11,1,1,0.27272728085517883,3,3,1.0,0.9344525337219238,1
-t217m2on-s/2,44,4.986666666666667,5.1000000000000005,0.9117646813392639,1,11,1,1,0.0,4,4,1.0,0.936025083065033,1
-t217m2on-s/2,45,5.1000000000000005,5.213333333333334,0.0,0,12,1,0,0.0,3,3,1.0,0.9273092746734619,1
-t217m2on-s/2,46,5.213333333333334,5.326666666666667,0.0,0,11,1,0,0.0,3,3,1.0,0.9240946173667908,1
-t217m2on-s/2,47,5.326666666666667,5.44,0.0,0,11,1,0,0.0,4,4,1.0,0.9264833927154541,1
-t217m2on-s/2,48,5.44,5.553333333333334,0.0,0,12,1,0,0.0,3,3,1.0,0.9280297160148621,1
-t217m2on-s/2,49,5.553333333333334,5.666666666666667,0.0,0,6,1,0,0.0,3,3,1.0,0.9282040596008301,1
-t217m2on-s/7,0,0.0,0.3433333333333334,0.0,0,34,1,0,0.0,11,11,1.0,0.9361814260482788,1
-t217m2on-s/7,1,0.3433333333333334,0.6866666666666668,0.48543688654899597,1,34,1,1,0.0,10,10,1.0,0.9338148832321167,1
-t217m2on-s/7,2,0.6866666666666668,1.0300000000000002,1.0,1,34,1,1,0.0,10,10,1.0,0.9346088171005249,1
-t217m2on-s/7,3,1.0300000000000002,1.3733333333333335,1.0,1,35,1,1,0.08571428805589676,11,11,1.0,0.9359681606292725,1
-t217m2on-s/7,4,1.3733333333333335,1.7166666666666668,1.0,1,34,1,1,0.0,10,10,1.0,0.9376289248466492,1
-t217m2on-s/7,5,1.7166666666666668,2.0600000000000005,1.0,1,34,1,1,0.05882352963089943,10,10,1.0,0.9340108036994934,1
-t217m2on-s/7,6,2.0600000000000005,2.4033333333333338,0.6699029207229614,1,35,1,1,0.0,11,11,1.0,0.9348104596138,1
-t217m2on-s/7,7,2.4033333333333338,2.746666666666667,0.19417475163936615,1,34,1,0,0.0,10,10,1.0,0.9340962171554565,1
-t217m2on-s/7,8,2.746666666666667,3.0900000000000003,1.0,1,34,1,1,0.0,10,10,1.0,0.9345042109489441,1
-t217m2on-s/7,9,3.0900000000000003,3.4333333333333336,1.0,1,35,1,1,0.0,11,11,1.0,0.9300746321678162,1
-t217m2on-s/7,10,3.4333333333333336,3.7766666666666673,1.0,1,34,1,1,0.0882352963089943,10,10,1.0,0.933210015296936,1
-t217m2on-s/7,11,3.7766666666666673,4.120000000000001,1.0,1,34,1,1,0.029411764815449715,10,10,1.0,0.9325615763664246,1
-t217m2on-s/7,12,4.120000000000001,4.463333333333334,1.0,1,35,1,1,0.11428571492433548,10,10,1.0,0.9347022771835327,1
-t217m2on-s/7,13,4.463333333333334,4.8066666666666675,1.0,1,34,1,1,0.29411765933036804,11,11,1.0,0.9360030889511108,1
-t217m2on-s/7,14,4.8066666666666675,5.15,1.0,1,34,1,1,0.0,10,10,1.0,0.9289144277572632,1
-t217m2on-s/7,15,5.15,5.493333333333334,1.0,1,35,1,1,0.05714285746216774,10,10,1.0,0.9267667531967163,1
-t217m2on-s/7,16,5.493333333333334,5.836666666666668,1.0,1,34,1,1,0.0,11,11,1.0,0.9280863404273987,1
-t217m2on-s/7,17,5.836666666666668,6.180000000000001,1.0,1,34,1,1,0.0,10,10,1.0,0.930600643157959,1
-t217m2on-s/7,18,6.180000000000001,6.523333333333334,0.9902912378311157,1,35,1,1,0.11428571492433548,10,10,1.0,0.9360208511352539,1
-t217m2on-s/7,19,6.523333333333334,6.866666666666667,0.0,0,34,1,0,0.0,11,11,1.0,0.9346586465835571,1
-t217m2on-s/7,20,6.866666666666667,7.210000000000001,0.7864077687263489,1,34,1,1,0.05882352963089943,10,10,1.0,0.9357221722602844,1
-t217m2on-s/7,21,7.210000000000001,7.553333333333335,1.0,1,35,1,1,0.05714285746216774,10,10,1.0,0.9358845949172974,1
-t217m2on-s/7,22,7.553333333333335,7.896666666666667,0.9126213788986206,1,34,1,1,0.0,10,10,1.0,0.9341652989387512,1
-t217m2on-s/7,23,7.896666666666667,8.240000000000002,1.0,1,34,1,1,0.0,11,11,1.0,0.9340841174125671,1
-t217m2on-s/7,24,8.240000000000002,8.583333333333334,1.0,1,35,1,1,0.0,10,10,1.0,0.9313403367996216,1
-t217m2on-s/7,25,8.583333333333334,8.926666666666668,1.0,1,34,1,1,0.0882352963089943,10,10,1.0,0.9329344630241394,1
-t217m2on-s/7,26,8.926666666666668,9.270000000000001,0.12621359527111053,1,34,1,1,0.0,11,11,1.0,0.9325770735740662,1
-t217m2on-s/7,27,9.270000000000001,9.613333333333335,0.4757281541824341,1,35,1,1,0.0,10,10,1.0,0.9284873008728027,1
-t217m2on-s/7,28,9.613333333333335,9.956666666666669,1.0,1,34,1,1,0.029411764815449715,10,10,1.0,0.9242032766342163,1
-t217m2on-s/7,29,9.956666666666669,10.3,1.0,1,34,1,1,0.0,10,10,1.0,0.9342619776725769,1
-t217m2on-s/7,30,10.3,10.643333333333334,1.0,1,35,1,1,0.05714285746216774,11,11,1.0,0.9333298206329346,1
-t217m2on-s/7,31,10.643333333333334,10.986666666666668,0.446601927280426,1,34,1,1,0.0,10,10,1.0,0.9348160624504089,1
-t217m2on-s/7,32,10.986666666666668,11.330000000000002,1.0,1,34,1,1,0.0,10,10,1.0,0.9330160021781921,1
-t217m2on-s/7,33,11.330000000000002,11.673333333333336,1.0,1,35,1,1,0.05714285746216774,11,11,1.0,0.9343979358673096,1
-t217m2on-s/7,34,11.673333333333336,12.016666666666667,1.0,1,34,1,1,0.0,10,10,1.0,0.9305421113967896,1
-t217m2on-s/7,35,12.016666666666667,12.360000000000001,1.0,1,34,1,1,0.0,10,10,1.0,0.9360709190368652,1
-t217m2on-s/7,36,12.360000000000001,12.703333333333335,1.0,1,35,1,1,0.02857142873108387,11,11,1.0,0.9357009530067444,1
-t217m2on-s/7,37,12.703333333333335,13.046666666666669,1.0,1,34,1,1,0.0,10,10,1.0,0.9335625767707825,1
-t217m2on-s/7,38,13.046666666666669,13.390000000000002,1.0,1,34,1,1,0.0,10,10,1.0,0.9354808926582336,1
-t217m2on-s/7,39,13.390000000000002,13.733333333333334,1.0,1,35,1,1,0.0,11,11,1.0,0.9327846765518188,1
-t217m2on-s/7,40,13.733333333333334,14.076666666666668,1.0,1,34,1,1,0.0,10,10,1.0,0.9343494176864624,1
-t217m2on-s/7,41,14.076666666666668,14.420000000000002,1.0,1,34,1,1,0.0,10,10,1.0,0.9330662488937378,1
-t217m2on-s/7,42,14.420000000000002,14.763333333333335,0.7864077687263489,1,35,1,1,0.0,10,10,1.0,0.9323040843009949,1
-t217m2on-s/7,43,14.763333333333335,15.10666666666667,0.0,0,34,1,0,0.0,11,11,1.0,0.9307010769844055,1
-t217m2on-s/7,44,15.10666666666667,15.450000000000003,0.9029126167297363,1,34,1,1,0.0,10,10,1.0,0.9283660054206848,1
-t217m2on-s/7,45,15.450000000000003,15.793333333333335,1.0,1,35,1,1,0.0,10,10,1.0,0.935524582862854,1
-t217m2on-s/7,46,15.793333333333335,16.13666666666667,1.0,1,34,1,1,0.0,11,11,1.0,0.9348611831665039,1
-t217m2on-s/7,47,16.13666666666667,16.480000000000004,1.0,1,34,1,1,0.0,10,10,1.0,0.9344337582588196,1
-t217m2on-s/7,48,16.480000000000004,16.823333333333334,0.291262149810791,1,35,1,0,0.0,10,10,1.0,0.9336206316947937,1
-t217m2on-s/7,49,16.823333333333334,17.166666666666668,0.0,0,19,1,0,0.0,7,7,1.0,0.9329817891120911,1
-tANM6ETl_M/3,0,0.0,0.13466666666666666,0.0,0,13,1,1,0.0,5,5,1.0,0.9292951822280884,1
-tANM6ETl_M/3,1,0.13466666666666666,0.2693333333333333,0.0,0,13,1,1,0.0,4,4,1.0,0.9352105855941772,1
-tANM6ETl_M/3,2,0.2693333333333333,0.40399999999999997,0.0,0,14,1,1,0.0,4,4,1.0,0.9322966933250427,1
-tANM6ETl_M/3,3,0.40399999999999997,0.5386666666666666,0.21287128329277039,1,13,1,1,0.0,4,4,1.0,0.9346839189529419,1
-tANM6ETl_M/3,4,0.5386666666666666,0.6733333333333333,1.0,1,14,1,1,0.0,4,4,1.0,0.9191932678222656,1
-tANM6ETl_M/3,5,0.6733333333333333,0.8079999999999999,1.0,1,13,1,1,0.07692307978868484,4,4,1.0,0.92119961977005,1
-tANM6ETl_M/3,6,0.8079999999999999,0.9426666666666665,1.0,1,14,1,1,0.2142857164144516,4,4,1.0,0.9193987846374512,1
-tANM6ETl_M/3,7,0.9426666666666665,1.0773333333333333,1.0,1,13,1,1,0.0,4,4,1.0,0.9295867085456848,1
-tANM6ETl_M/3,8,1.0773333333333333,1.212,1.0,1,13,1,1,0.0,4,4,1.0,0.9273086786270142,1
-tANM6ETl_M/3,9,1.212,1.3466666666666667,1.0,1,14,1,1,0.0,4,4,1.0,0.9311494827270508,1
-tANM6ETl_M/3,10,1.3466666666666667,1.4813333333333332,1.0,1,13,1,1,0.0,4,4,1.0,0.9247979521751404,1
-tANM6ETl_M/3,11,1.4813333333333332,1.6159999999999999,1.0,1,14,1,1,0.1428571492433548,4,4,1.0,0.927244246006012,1
-tANM6ETl_M/3,12,1.6159999999999999,1.7506666666666666,1.0,1,13,1,1,0.07692307978868484,4,4,1.0,0.9224125742912292,1
-tANM6ETl_M/3,13,1.7506666666666666,1.885333333333333,1.0,1,14,1,1,0.0,4,4,1.0,0.9212621450424194,1
-tANM6ETl_M/3,14,1.885333333333333,2.02,1.0,1,13,1,1,0.0,4,4,1.0,0.923608660697937,1
-tANM6ETl_M/3,15,2.02,2.1546666666666665,1.0,1,14,1,1,0.0,4,4,1.0,0.9186868667602539,1
-tANM6ETl_M/3,16,2.1546666666666665,2.289333333333333,1.0,1,13,1,1,0.0,4,4,1.0,0.9227572679519653,1
-tANM6ETl_M/3,17,2.289333333333333,2.424,1.0,1,14,1,1,0.0,4,4,1.0,0.9263988733291626,1
-tANM6ETl_M/3,18,2.424,2.5586666666666664,1.0,1,13,1,1,0.23076923191547394,4,4,1.0,0.9261531233787537,1
-tANM6ETl_M/3,19,2.5586666666666664,2.6933333333333334,1.0,1,14,1,1,0.0,4,4,1.0,0.9249042868614197,1
-tANM6ETl_M/3,20,2.6933333333333334,2.828,1.0,1,13,1,1,0.0,4,4,1.0,0.9237598180770874,1
-tANM6ETl_M/3,21,2.828,2.9626666666666663,1.0,1,14,1,1,0.0,4,4,1.0,0.9223577976226807,1
-tANM6ETl_M/3,22,2.9626666666666663,3.0973333333333333,1.0,1,13,1,1,0.0,4,4,1.0,0.9223647117614746,1
-tANM6ETl_M/3,23,3.0973333333333333,3.2319999999999998,1.0,1,13,1,1,0.1538461595773697,4,4,1.0,0.929385244846344,1
-tANM6ETl_M/3,24,3.2319999999999998,3.3666666666666663,1.0,1,14,1,1,0.0,4,4,1.0,0.9266763925552368,1
-tANM6ETl_M/3,25,3.3666666666666663,3.501333333333333,1.0,1,13,1,1,0.0,5,5,1.0,0.9233208894729614,1
-tANM6ETl_M/3,26,3.501333333333333,3.6359999999999997,1.0,1,14,1,1,0.0,4,4,1.0,0.9209764003753662,1
-tANM6ETl_M/3,27,3.6359999999999997,3.770666666666666,1.0,1,13,1,1,0.0,4,4,1.0,0.9232260584831238,1
-tANM6ETl_M/3,28,3.770666666666666,3.905333333333333,1.0,1,14,1,1,0.0,4,4,1.0,0.9248329401016235,1
-tANM6ETl_M/3,29,3.905333333333333,4.04,1.0,1,13,1,1,0.0,4,4,1.0,0.9214479923248291,1
-tANM6ETl_M/3,30,4.04,4.174666666666666,1.0,1,14,1,1,0.2857142984867096,4,4,1.0,0.9188809990882874,1
-tANM6ETl_M/3,31,4.174666666666666,4.309333333333333,1.0,1,13,1,1,0.23076923191547394,4,4,1.0,0.9305109977722168,1
-tANM6ETl_M/3,32,4.309333333333333,4.444,1.0,1,14,1,1,0.0,4,4,1.0,0.9294869899749756,1
-tANM6ETl_M/3,33,4.444,4.578666666666666,1.0,1,13,1,1,0.0,4,4,1.0,0.9274241328239441,1
-tANM6ETl_M/3,34,4.578666666666666,4.713333333333333,1.0,1,14,1,1,0.0,4,4,1.0,0.9219213724136353,1
-tANM6ETl_M/3,35,4.713333333333333,4.848,1.0,1,13,1,1,0.0,4,4,1.0,0.9209268689155579,1
-tANM6ETl_M/3,36,4.848,4.982666666666666,1.0,1,14,1,1,0.0,4,4,1.0,0.9165926575660706,1
-tANM6ETl_M/3,37,4.982666666666666,5.117333333333333,1.0,1,13,1,1,0.0,4,4,1.0,0.916146993637085,1
-tANM6ETl_M/3,38,5.117333333333333,5.252,1.0,1,13,1,1,0.0,4,4,1.0,0.9173455834388733,1
-tANM6ETl_M/3,39,5.252,5.386666666666667,1.0,1,14,1,1,0.0,4,4,1.0,0.9179140329360962,1
-tANM6ETl_M/3,40,5.386666666666667,5.521333333333333,1.0,1,13,1,1,0.0,4,4,1.0,0.9315991997718811,1
-tANM6ETl_M/3,41,5.521333333333333,5.656,1.0,1,14,1,1,0.0,4,4,1.0,0.9254080653190613,1
-tANM6ETl_M/3,42,5.656,5.790666666666667,1.0,1,13,1,1,0.0,4,4,1.0,0.9186983704566956,1
-tANM6ETl_M/3,43,5.790666666666667,5.925333333333333,1.0,1,14,1,1,0.0,4,4,1.0,0.9204621911048889,1
-tANM6ETl_M/3,44,5.925333333333333,6.06,1.0,1,13,1,1,0.0,4,4,1.0,0.9252976179122925,1
-tANM6ETl_M/3,45,6.06,6.1946666666666665,0.2227722704410553,1,14,1,1,0.0,4,4,1.0,0.9222123622894287,1
-tANM6ETl_M/3,46,6.1946666666666665,6.329333333333333,0.0,0,13,1,0,0.0,4,4,1.0,0.926391065120697,1
-tANM6ETl_M/3,47,6.329333333333333,6.4639999999999995,0.0,0,14,1,1,0.0,4,4,1.0,0.9251223802566528,1
-tANM6ETl_M/3,48,6.4639999999999995,6.5986666666666665,0.0,0,12,1,1,0.0,4,4,1.0,0.9126649498939514,1
-tANM6ETl_M/3,49,6.5986666666666665,6.733333333333333,0.0,0,0,0,0,0.0,2,2,1.0,0.9053091406822205,1
-tPCytz4rww/11,0,0.0,0.10933333333333334,0.0,0,10,1,1,0.0,4,4,1.0,0.9270526766777039,1
-tPCytz4rww/11,1,0.10933333333333334,0.21866666666666668,0.0,0,11,1,1,0.0,3,3,1.0,0.9263138771057129,1
-tPCytz4rww/11,2,0.21866666666666668,0.328,0.0,0,11,1,1,0.0,3,3,1.0,0.9255674481391907,1
-tPCytz4rww/11,3,0.328,0.43733333333333335,0.0,0,11,1,1,0.0,4,4,1.0,0.9272040128707886,1
-tPCytz4rww/11,4,0.43733333333333335,0.5466666666666666,0.4268292784690857,1,11,1,1,0.0,3,3,1.0,0.925436794757843,1
-tPCytz4rww/11,5,0.5466666666666666,0.656,1.0,1,11,1,1,0.0,3,3,1.0,0.926856279373169,1
-tPCytz4rww/11,6,0.656,0.7653333333333334,1.0,1,11,1,1,0.0,3,3,1.0,0.927800178527832,1
-tPCytz4rww/11,7,0.7653333333333334,0.8746666666666667,1.0,1,11,1,1,0.0,4,4,1.0,0.9252840280532837,1
