sample_id,video_id,clip_id,relative_video_path,duration_used_sec,duration_used_source,duration_container_sec,duration_video_stream_sec,duration_audio_stream_sec,duration_video_decoded_sec,duration_audio_decoded_sec,duration_container_minus_used_sec,duration_video_stream_minus_used_sec,duration_audio_video_decoded_difference_sec,video_start_sec,audio_start_sec,first_video_pts_sec,last_video_pts_sec,first_audio_pts_sec,last_audio_pts_sec,decoded_frame_count,decoded_audio_frame_count,video_decode_complete,audio_decode_complete,negative_video_pts_count,nonmonotonic_video_pts_count,missing_video_pts_count,fps_nominal,fps,fps_decoded,width,height,original_audio_rate,original_audio_channels,text_word_count,forced_aligned_word_count,interpolated_word_count,proportional_fallback_word_count,text_word_boundary_coverage,text_valid_bins,audio_present_bins,audio_reliable_bins,audio_valid_bins,voiced_ratio_global,vision_valid_bins,face_coverage_global,mean_face_confidence_global,text_shape,audio_shape,vision_shape,prepare_status,source_video_sha256,wav_sha256,alignment_text_sha256,mfa_cache_key,warning_codes,error,status,text_cleaning_changes
-wny0OAz3g8/1,-wny0OAz3g8,1,-wny0OAz3g8/1.mp4,6.833333333333333,decoded_video_pts_span,6.84401,6.84401,6.776009,6.833333333333333,6.776553287981859,0.01067666666666689,0.01067666666666689,-0.056780045351474406,0.0,0.0,0.0,6.8,0.0,6.753333333333333,205,292,True,True,0,0,0,30/1,30/1,30.0,1280,720,44100,2,22,22,0,0,1.0,44,50,50,50,0.21301775147928995,19,0.22439024390243903,0.9260404706001282,1x50x128,1x50x74,1x50x52,ok,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8,806e71cc4ff7e26520111a4c53f28bc2ef51068384c6dfa36882291eb8adee13,a44200aa8f376c195590cdc2d8907433b271e9b67ea89f4fdb8744efcd2ad3ca,d2450924e426c311d8d7ff2ffb4198c3c8056bf12d06e52e7047879812d7e620,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/0,-wny0OAz3g8,0,-wny0OAz3g8/0.mp4,3.333333333333333,decoded_video_pts_span,3.333333,3.333333,3.273991,3.333333333333333,3.274013605442177,-3.333333329358368e-07,-3.333333329358368e-07,-0.05931972789115614,0.0,0.0,0.0,3.3,0.0,3.250793650793651,100,141,True,True,0,0,0,30/1,30/1,30.000000000000004,1280,720,44100,2,9,9,0,0,1.0,41,49,49,49,0.24307692307692308,42,0.83,0.9270778894424438,1x50x128,1x50x74,1x50x52,ok,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d,8bd9d6b656b2649486fbc5df2fa2ce9b68d5777115be4911118cec92101bb199,1e07c109bb7a2b8db142d11b0fa9e286f2c10dcab76ef211ab0c1ae46ed51f9a,35b0cddfd61aef6de8a872b3e92cfd5ca975e61c8884ee4c147a347892afa956,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/3,-wny0OAz3g8,3,-wny0OAz3g8/3.mp4,6.133333333333333,decoded_video_pts_span,6.146029,6.146029,6.1,6.133333333333333,6.099863945578231,0.012695666666667549,0.012695666666667549,-0.033469387755102,0.0,0.0,0.0,6.1,0.0,6.076643990929705,184,263,True,True,0,0,0,30/1,30/1,30.000000000000004,1280,720,44100,2,20,20,0,0,1.0,45,50,50,50,0.16776315789473684,11,0.18478260869565216,0.9249850511550903,1x50x128,1x50x74,1x50x52,ok,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce,31c961a5a7a4e4fc3ee09a751eceda824a65d01a585081f579cdf07fd1b3a07c,5cc48122541ab62492830bd921634b240ae0ef201ea34e56bd744e961a45ea58,58e4732814e57a9156d344342922359e5c872331755037954a8f420a389fcafe,low_global_face_coverage,,degraded,punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/2,-wny0OAz3g8,2,-wny0OAz3g8/2.mp4,6.666666666666667,decoded_video_pts_span,6.686979,6.686979,6.522993,6.666666666666667,6.522698412698412,0.020312333333333044,0.020312333333333044,-0.14396825396825452,0.0,0.0,0.0,6.633333333333334,0.0,6.499478458049887,197,281,True,True,0,0,0,30/1,30/1,29.549999999999997,1280,720,44100,2,23,23,0,0,1.0,43,49,49,49,0.20307692307692307,42,0.8324873096446701,0.9243791103363037,1x50x128,1x50x74,1x50x52,ok,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a,816ef9842f16911c39aaf3451d7f49b0ee47c08a9c33927d23e2d717d8c8d4c1,113dbe268d4c55547bf77aadc68d424ea90f6dd226f9ec107ac21cfff3c02087,e97d4a62f8cf000de2a8f5ed18a548f3a577c8a8e6d823ad69fc96b98c3f615a,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/5,-wny0OAz3g8,5,-wny0OAz3g8/5.mp4,6.8999999999999995,decoded_video_pts_span,6.911979,6.911979,6.740998,6.8999999999999995,6.741405895691609,0.011979000000000184,0.011979000000000184,-0.15859410430839027,0.0,0.0,0.0,6.866666666666666,0.0,6.7181859410430835,204,291,True,True,0,0,0,30/1,30/1,29.56521739130435,1280,720,44100,2,20,20,0,0,1.0,43,49,49,49,0.11607142857142858,11,0.1715686274509804,0.9288715720176697,1x50x128,1x50x74,1x50x52,ok,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0,f7af471c22986d1e43680e6edd109380efb196032b88bd5743f8cfd3838acc9c,f13046219e03581d742bb4f5c02a6eefdcf2d1e4c76542c2880bd340be7bb860,9cb70e3916ca594551b68cba98658291d3010a783b4ea95320635eec72c6b370,low_global_face_coverage,,degraded,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/7,-wny0OAz3g8,7,-wny0OAz3g8/7.mp4,8.066666666666666,decoded_video_pts_span,8.067969,8.067969,7.910998,8.066666666666666,7.9104988662131515,0.0013023333333332943,0.0013023333333332943,-0.15616780045351497,0.0,0.0,0.0,8.033333333333333,0.0,7.887278911564626,240,341,True,True,0,0,0,30/1,30/1,29.75206611570248,1280,720,44100,2,29,29,0,0,1.0,44,49,49,49,0.155893536121673,18,0.19166666666666668,0.920258641242981,1x50x128,1x50x74,1x50x52,ok,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd,576fe98e6d9ae925ef673984784e4f642758a4f80ab33ed0681eaa028d12ce2d,6301add52a6c406adbfcedfb648d0d84d4fb2c756c1074959ace69219ba64920,b84e35ce57747fcce1d40c4de95c416ad8204886c946f2f340fe028dd30988f8,low_global_face_coverage,,degraded,punctuation_and_extra_whitespace_normalized
-wny0OAz3g8/9,-wny0OAz3g8,9,-wny0OAz3g8/9.mp4,6.2,decoded_video_pts_span,6.213021,6.213021,6.042993,6.2,6.043492063492063,0.013021000000000171,0.013021000000000171,-0.15650793650793737,0.0,0.0,0.0,6.166666666666667,0.0,6.020272108843537,183,261,True,True,0,0,0,30/1,30/1,29.516129032258064,1280,720,44100,2,20,20,0,0,1.0,41,49,49,49,0.16279069767441862,48,0.9234972677595629,0.9264212250709534,1x50x128,1x50x74,1x50x52,ok,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136,1380828bbabe9e2b641e0a0beba56a540371159249a5e9a340f0642c4beff652,8c2611051b7548da3fef37ecd53d405f43601bf5d450379e0ecd5d219a1af96d,61d8b0a9696edd292dbc7c1fa54e385d0bdf20815634093d51b4700287da2bc6,,,ok,punctuation_and_extra_whitespace_normalized
-571d8cVauQ/0,-571d8cVauQ,0,-571d8cVauQ/0.mp4,5.166666666666667,decoded_video_pts_span,5.066667,5.066667,4.991995,5.166666666666667,4.992290249433106,-0.09999966666666715,-0.09999966666666715,-0.17437641723356112,0.0,0.0,0.0,5.133333333333334,0.0,4.96907029478458,152,215,True,True,0,0,0,30/1,30/1,29.419354838709676,486,360,44100,2,12,12,0,0,1.0,34,49,42,42,0.004024144869215292,49,0.9671052631578947,0.9296250343322754,1x50x128,1x50x74,1x50x52,ok,defc62e1530d9b0cd27f2acfe042b71dd84d7e8c85f1df261f04912091976088,49b0ec7c4f7d0c9e8f0f6e632cba20d13cf24d8bce87dca37fd978ec16e0cac0,26b95c862f7493eb7d0908436be09ff707242d0345f1246cd0b26188d7220671,e711345422b839fcdde31f19bb6c6bca8ab45448d1ba733ec1478b49494d3658,,,ok,punctuation_and_extra_whitespace_normalized
-571d8cVauQ/5,-571d8cVauQ,5,-571d8cVauQ/5.mp4,15.266666666666666,decoded_video_pts_span,15.272982,15.272982,15.115011,15.266666666666666,15.115260770975057,0.006315333333335005,0.006315333333335005,-0.15140589569160845,0.0,0.0,0.0,15.233333333333333,0.0,15.09204081632653,455,651,True,True,0,0,0,30/1,30/1,29.803493449781662,486,360,44100,2,43,43,0,0,1.0,48,50,50,50,0.009933774834437087,50,1.0,0.9283231496810913,1x50x128,1x50x74,1x50x52,ok,e304c03fac1f477823fe0926c4fb421b9c4e4091f85718b729afe856c24a7d3e,ac1a471c274eccee950a984abf599465e4a8218ce2d2eb216308e0d487986153,996b763580af7886a82c3b39786c2b3e911b956f96be5660266d54c33900dcc2,085a2df8343366c3af022bb68d3a48c7226fd4af25ddf3310fc3e25fac7e3bc7,,,ok,punctuation_and_extra_whitespace_normalized
-I_e4mIh0yE/1,-I_e4mIh0yE,1,-I_e4mIh0yE/1.mp4,7.6,decoded_video_pts_span,7.622005,7.622005,7.443991,7.6,7.444308390022675,0.022005000000000052,0.022005000000000052,-0.15569160997732467,0.0,0.0,0.0,7.566666666666666,0.0,7.421088435374149,225,321,True,True,0,0,0,30/1,30/1,29.60526315789474,640,360,44100,2,18,18,0,0,1.0,41,49,48,48,0.0,50,1.0,0.930156409740448,1x50x128,1x50x74,1x50x52,ok,8453a966d4bd1f0179eb86a35cd34c0864a3a3bc2fa86f37783060cc0d14f5df,a835f019481fedf7cebcc937260a6d1a1c0aa62fedb7bb31f6189c3494855a3f,1ff3092f71e8060c930849e1226339022e666caf2903fecf2702330b47b682fe,d29cc72e74ee9bc3fb20b5efd6a805ff3ff17db3d0729987dd2e8b7312294f94,,,ok,punctuation_and_extra_whitespace_normalized
-I_e4mIh0yE/3,-I_e4mIh0yE,3,-I_e4mIh0yE/3.mp4,9.133333333333333,decoded_video_pts_span,9.163021,9.163021,8.995011,9.133333333333333,8.99437641723356,0.029687666666667667,0.029687666666667667,-0.13895691609977234,0.0,0.0,0.0,9.1,0.0,8.971156462585034,271,388,True,True,0,0,0,30/1,30/1,29.67153284671533,640,360,44100,2,22,22,0,0,1.0,45,50,50,50,0.006688963210702341,50,1.0,0.9297394156455994,1x50x128,1x50x74,1x50x52,ok,a015f02ae51d74c42ad27e2a0831263a303f0658ac8d984819e27ad61342b23e,7d8822bcb1971957c123c423879a949a2a575f99231b29ba24d114928d105df4,1f8a4b8eb1a60e88109363ebba1c0d1f3834afe68df5f54433189aa30aebbc59,b223387a5d1cfd0cd660e726d59d474c29aa22637974fd53517b95088596cac9,,,ok,punctuation_and_extra_whitespace_normalized
-UacrmKiTn4/10,-UacrmKiTn4,10,-UacrmKiTn4/10.mp4,7.333333333333333,decoded_video_pts_span,7.361979,7.361979,7.241995,7.333333333333333,7.24204081632653,0.02864566666666679,0.02864566666666679,-0.09129251700680285,0.0,0.0,0.0,7.3,0.0,7.2188208616780045,218,312,True,True,0,0,0,30/1,30/1,29.72727272727273,470,360,44100,2,18,18,0,0,1.0,43,50,45,45,0.00554016620498615,50,1.0,0.9329674243927002,1x50x128,1x50x74,1x50x52,ok,00312e0602dbeac970de5d7dd0e8a970e514fe45d7fe6625b4f454b299e36360,080c828e034c927692ef91001ae21767ffb69d941fdd61059e921a40d551ddb6,cd3986dd5199af0dd0acd7b04c73bd2861cba5d3b5ec536d535d25045523baa2,1a8508ab35933b5a76b4e7426b6c7bacf5ff87e73e70edb04410965929efd00a,,,ok,punctuation_and_extra_whitespace_normalized
-UacrmKiTn4/4,-UacrmKiTn4,4,-UacrmKiTn4/4.mp4,4.733333333333333,decoded_video_pts_span,4.741016,4.741016,4.680998,4.733333333333333,4.681927437641723,0.0076826666666667265,0.0076826666666667265,-0.05140589569161058,0.0,0.0,0.0,4.7,0.0,4.658707482993197,142,202,True,True,0,0,0,30/1,30/1,30.0,470,360,44100,2,14,14,0,0,1.0,40,50,50,50,0.004291845493562232,50,1.0,0.9364281296730042,1x50x128,1x50x74,1x50x52,ok,a7f2ab0d6ee2e2a2d5cd4239f03e6cac67c618ddb744891323df3ff87e29af84,2e6d46428e9a15b789080e08285b6ddd1540d7ed8d3f75b114e44dff45c3edc8,ed7210d23979ac3f1615965d29975b2652340eaf7aa2f037b2413f228071b562,505f21a7becdb4bbdd4bcb83a78ac7b4f55fa3f10022a977c33939c663e1e9dc,,,ok,punctuation_and_extra_whitespace_normalized
-hnBHBN8p5A/7,-hnBHBN8p5A,7,-hnBHBN8p5A/7.mp4,7.3406666666666665,decoded_video_pts_span,7.372,7.372,7.308005,7.3406666666666665,7.308571428571428,0.031333333333333435,0.031333333333333435,-0.03209523809523862,0.0,0.0,0.0,7.298955555555556,0.0,7.285351473922902,176,315,True,True,0,0,0,24000/1001,24000/1001,23.976023976023978,1280,720,44100,2,13,13,0,0,1.0,34,50,50,50,0.02606310013717421,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,0ec6fb76226315d3fafbb483e3500e60cc8a6729617b10e4b4b76163595080fb,fcfeba6c81af0c986f873bdf51362176655c8db6b86e37943eabd03059e96920,684002f332dedd9d7a9c62161e587bc88bbd175a21a13da9b2e0c50304fc860a,5a0f581887cf42490b913fd47c8fd97014546ac6f8993db02a07125d90c476fd,low_global_face_coverage|no_reliable_vision_windows,,degraded,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-hnBHBN8p5A/6,-hnBHBN8p5A,6,-hnBHBN8p5A/6.mp4,6.381366666666667,decoded_video_pts_span,6.401,6.401,6.332993,6.381366666666667,6.332789115646258,0.01963333333333317,0.01963333333333317,-0.04857755102040873,0.0,0.0,0.0,6.339666666666667,0.0,6.309569160997732,153,273,True,True,0,0,0,24660000/1028527,24660000/1028527,23.976055285962776,1280,720,44100,2,13,13,0,0,1.0,32,50,50,50,0.020602218700475437,2,0.013071895424836602,0.9049115180969238,1x50x128,1x50x74,1x50x52,ok,997f6808ac3973ddd71800e91c8e10755c10b5037186d84348a79e00d672fdc7,ae7dfc2b5421b5fd9c34ddfdeaad67cdd741b145260c6b27a72db288a986bfd7,c7b01b49a14aea01d4bd60af3b7fad487c061a8399ec0d669b3454c16c136ab5,4471a849514e78773f90140e57da86d1c7f1a919b4cb0cb0c6a814e1e01ac710,low_global_face_coverage,,degraded,punctuation_and_extra_whitespace_normalized
-qDkUB0GgYY/6,-qDkUB0GgYY,6,-qDkUB0GgYY/6.mp4,4.666666666666667,decoded_video_pts_span,4.677995,4.677995,4.613991,4.666666666666667,4.614648526077097,0.011328333333333163,0.011328333333333163,-0.05201814058956966,0.0,0.0,0.0,4.633333333333334,0.0,4.591428571428572,140,199,True,True,0,0,0,30/1,30/1,29.999999999999996,360,360,44100,1,16,16,0,0,1.0,36,50,50,50,0.12854030501089325,50,1.0,0.9455664753913879,1x50x128,1x50x74,1x50x52,ok,ab19bf4a761d3919b7113b1104ccaadbbf0c4e7b45694904d094280a2c329c8b,e4e264397aab5e350df91044617665847e7b12c251182a6a06b51f5a177d0de2,0e859d9d3621c82ed144a9d54802509ff61bcfd99b5b3e7a3351040ef65313de,1671cfe6da8522d22b4ca39a5b47a9688c88f8fe79e37be6cd70eba8664ba23a,,,ok,punctuation_and_extra_whitespace_normalized
-uywlfIYOS8/4,-uywlfIYOS8,4,-uywlfIYOS8/4.mp4,6.033333333333333,decoded_video_pts_span,6.044987,6.044987,5.881995,6.033333333333333,5.881088435374149,0.011653666666666673,0.011653666666666673,-0.15224489795918394,0.0,0.0,0.0,6.0,0.0,5.857868480725624,179,254,True,True,0,0,0,30/1,30/1,29.66850828729282,480,270,44100,2,18,18,0,0,1.0,45,49,49,49,0.1825938566552901,50,1.0,0.9293498396873474,1x50x128,1x50x74,1x50x52,ok,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,0c7cf38051c0a50007c09cb8892ddd2d6e541917e522382f1bb41e8e6fd9b29c,e105fd198401eabb63d87759a38879d24987be5783eb6728742a93accb5ce677,e9fb9710152fb23974ebbdf22ec7001196e0db3998a8c777f62093e0e78f035b,,,ok,punctuation_and_extra_whitespace_normalized
-6rXp3zJ3kc/8,-6rXp3zJ3kc,8,-6rXp3zJ3kc/8.mp4,12.8,decoded_video_pts_span,12.805013,12.805013,12.738005,12.8,12.737981859410432,0.005012999999999934,0.005012999999999934,-0.06201814058956856,0.0,0.0,0.0,12.766666666666667,0.0,12.714761904761906,384,549,True,True,0,0,0,30/1,30/1,30.0,480,270,44100,2,34,34,0,0,1.0,45,50,50,50,0.0,50,1.0,0.9294335842132568,1x50x128,1x50x74,1x50x52,ok,59b77a0f873b7fa95e7327b93d64bb5a4bdae84039321988ef70bba8e63ee1ae,39a6e9ea6a0468135e2aa844662706476dbac892fc7dadc23ab3c4676d497997,a210a1b8d14b89b9e30cdd9da64b0ea61ae48949aeeb626a556f07ef3a8565a0,15768f4a8140f09c581db43c7a6be4d6e6d8d4a4f61a621eae458f1050ce233d,,,ok,punctuation_and_extra_whitespace_normalized
-9y-fZ3swSY/0,-9y-fZ3swSY,0,-9y-fZ3swSY/0.mp4,6.8999999999999995,decoded_video_pts_span,6.833333,6.833333,6.757007,6.8999999999999995,6.757006802721088,-0.06666699999999981,-0.06666699999999981,-0.14299319727891113,0.0,0.0,0.0,6.866666666666666,0.0,6.733786848072563,205,291,True,True,0,0,0,30/1,30/1,29.710144927536234,1280,720,44100,2,22,22,0,0,1.0,44,49,49,49,0.28486646884273,50,1.0,0.9331081509590149,1x50x128,1x50x74,1x50x52,ok,29a1fd181293cdbe24e50edcad51e3cc0f27a5824d840bcc39d453b272fb6e3c,8daded139555414274617486f242853cdc6b6e172a4a7fb9d48babe7f3a229d2,4b1d1c9ad8bbaa555a98167888c83392c698f923975cea159f78b0088520fbd1,bd48afec2ac506e52bdbb9f0a4cc93205ab54bb0ef1bf20ec02402b4688f59bf,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-9y-fZ3swSY/4,-9y-fZ3swSY,4,-9y-fZ3swSY/4.mp4,2.8,decoded_video_pts_span,2.821029,2.821029,2.665011,2.8,2.664807256235828,0.021028999999999964,0.021028999999999964,-0.135192743764172,0.0,0.0,0.0,2.7666666666666666,0.0,2.6415873015873017,81,115,True,True,0,0,0,30/1,30/1,28.92857142857143,1280,720,44100,2,9,9,0,0,1.0,41,48,48,48,0.20075757575757575,46,0.9135802469135802,0.9349307417869568,1x50x128,1x50x74,1x50x52,ok,fe04a26710e85c58bdaad5a48618c7e0f742d82b0d920eb4a046c8f14a6921dc,4921f2125b99e4910010dff787b8c2de2eaa03cfa6882ae2f3751b02e8ae1132,13117bb261b4c8d9862c1b8573b44e7b524309ea61703aa858754f5eab73a5b6,e890d73dc4a0cfd1ba28b54bd9477b8169401fc587ec73a8484690913462593f,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-9y-fZ3swSY/8,-9y-fZ3swSY,8,-9y-fZ3swSY/8.mp4,4.966666666666667,decoded_video_pts_span,4.988997,4.988997,4.917007,4.966666666666667,4.917006802721088,0.022330333333333563,0.022330333333333563,-0.0496598639455792,0.0,0.0,0.0,4.933333333333334,0.0,4.893786848072562,149,212,True,True,0,0,0,30/1,30/1,30.0,1280,720,44100,2,12,12,0,0,1.0,38,50,50,50,0.11224489795918367,22,0.2751677852348993,0.9211359024047852,1x50x128,1x50x74,1x50x52,ok,6140d031e614b62a5d8df73346fef2417c28cee3501310aa95aa40d358b4b256,b4cd164847de96c1969df5807ec437c12b0c2f38c810ec705fb20d04f9920748,6628b71614a322a2a4848d710fa93056ddcffdf083b1605bacd1626cd35271d8,f453ab10c1d08ee95128b71d6d309645c1e7a0767991111900c9a770087b76fe,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-AUZQgSxyPQ/2,-AUZQgSxyPQ,2,-AUZQgSxyPQ/2.mp4,22.5,decoded_video_pts_span,22.511003,22.511003,22.405011,22.5,22.404535147392288,0.011002999999998764,0.011002999999998764,-0.0954648526077122,0.0,0.0,0.0,22.466666666666665,0.0,22.381315192743763,674,965,True,True,0,0,0,30/1,30/1,29.955555555555556,1280,720,44100,2,41,41,0,0,1.0,46,50,50,50,0.005361930294906166,50,1.0,0.9287705421447754,1x50x128,1x50x74,1x50x52,ok,e09034b30bb4f8fb9f9c2568afc20f2a764e327fe6ef4e13f21804eaac51bb7b,7ef0dea8f3e5b11dd7a39b3025efbb9eb8407a3d6af52c32d6136a08f9bf6b4d,877aaed76540e33ce45a04a0bfabaa354e04df4427aebead32cacdde3126f110,659f2220764a15e20294f207205ed68f66a50b71098c25ad4303ddc9c7a47115,,,ok,punctuation_and_extra_whitespace_normalized
-HeZS2-Prhc/2,-HeZS2-Prhc,2,-HeZS2-Prhc/2.mp4,8.233333333333333,decoded_video_pts_span,8.261979,8.261979,8.150998,8.233333333333333,8.150861678004535,0.02864566666666768,0.02864566666666768,-0.08247165532879741,0.0,0.0,0.0,8.2,0.0,8.127641723356009,246,352,True,True,0,0,0,30/1,30/1,29.87854251012146,360,360,44100,1,16,16,0,0,1.0,42,50,50,50,0.21279212792127922,50,1.0,0.9408780336380005,1x50x128,1x50x74,1x50x52,ok,edb0fa22fdfbd990c8174764af78670bd2ecad799240d35d96a1124a3cd9dc0c,6dc125fe06532c0e06a303055f9a1fe9bdeebe3b9111f005e075f421173705e1,84f705e1b35f8dfc27ca80324de13c8fb5a338df85c6aba09fbe2892f1896edc,987f8fe379b88fc67d3b3442af6226421396e7e59f9c0aaef0aa0258d72b70b2,,,ok,punctuation_and_extra_whitespace_normalized
-MeTTeMJBNc/0,-MeTTeMJBNc,0,-MeTTeMJBNc/0.mp4,9.333333333333334,decoded_video_pts_span,9.3,9.3,9.218005,9.333333333333334,9.218321995464853,-0.033333333333333215,-0.033333333333333215,-0.11501133786848072,0.0,0.0,0.0,9.3,0.0,9.195102040816327,279,397,True,True,0,0,0,30/1,30/1,29.892857142857142,470,360,44100,2,21,21,0,0,1.0,41,50,48,48,0.004347826086956522,50,0.996415770609319,0.9287243485450745,1x50x128,1x50x74,1x50x52,ok,54e2097f7bdb455d243e72254e5af7ed16160739f2f3cfd22f57d2729ec1acbe,0e8330093e5687d8131dd3e48c2a8356fafc686e0a3d1b89865ca25af1b268fd,12b36a2c2bce2cd2af373d352966e4ca58e7a6642a0bb80f8b1e63ac03eb48a1,0b36914bfc69cec1a45e728bf8d518c8342393df0370e32fe3543c599edeb6b3,,,ok,punctuation_and_extra_whitespace_normalized
-MeTTeMJBNc/13,-MeTTeMJBNc,13,-MeTTeMJBNc/13.mp4,5.3999999999999995,decoded_video_pts_span,5.430013,5.430013,5.255011,5.3999999999999995,5.255510204081633,0.03001300000000029,0.03001300000000029,-0.14448979591836686,0.0,0.0,0.0,5.366666666666666,0.0,5.232290249433107,159,227,True,True,0,0,0,30/1,30/1,29.444444444444446,470,360,44100,2,14,14,0,0,1.0,42,49,48,48,0.04007633587786259,50,1.0,0.9274725914001465,1x50x128,1x50x74,1x50x52,ok,80c5d996e5d7b61c58e1fe32d706efcaf80c8c8cddb5c37a5c66d527786c2a44,488ee87fc25d22cc78cfb874782372dc2dab895ab75a8f3c481f8fc57c66fd7b,6d6d49dc1434be16d31f9c7c57998ebd4c7297dff0822aff484cfd85f91acd32,4a2c7d539bb1b5d23438827d1d84b4e4b712b8fe607effb46a7b02f8bd23561f,,,ok,punctuation_and_extra_whitespace_normalized
-MeTTeMJBNc/7,-MeTTeMJBNc,7,-MeTTeMJBNc/7.mp4,10.5,decoded_video_pts_span,10.516992,10.516992,10.411995,10.5,10.411315192743764,0.016992000000000118,0.016992000000000118,-0.08868480725623584,0.0,0.0,0.0,10.466666666666667,0.0,10.388095238095238,314,449,True,True,0,0,0,30/1,30/1,29.904761904761905,470,360,44100,2,31,31,0,0,1.0,45,50,50,50,0.0038498556304138597,50,1.0,0.9259552955627441,1x50x128,1x50x74,1x50x52,ok,40716dc7402fd6398038eded58ce939ec76be6afbeea346b968bf4c427088f3a,b9ced9aaf1d22ae7a4261d968fb8888b944ee07c558e81dd861ce0d3fdaed14b,01a0357d7aff03dfff48100a9813588551703dd3ff8bb5444c447867c31e0d5a,1770658d8da555c82c275d40d01f305ba0c031ad04b7e804fa99987ab257b144,,,ok,punctuation_and_extra_whitespace_normalized
-RfYyzHpjk4/11,-RfYyzHpjk4,11,-RfYyzHpjk4/11.mp4,5.233333333333333,decoded_video_pts_span,5.238997,5.238997,5.073991,5.233333333333333,5.07485260770975,0.0056636666666669555,0.0056636666666669555,-0.1584807256235834,0.0,0.0,0.0,5.2,0.0,5.051632653061224,154,219,True,True,0,0,0,30/1,30/1,29.426751592356688,1280,720,44100,2,17,17,0,0,1.0,40,49,43,43,0.18613861386138614,50,1.0,0.9327165484428406,1x50x128,1x50x74,1x50x52,ok,96e481cd732001239639c8cb4e7f94e570925e5a15940920ffab0cec1f13f904,74df22354d0fd9f10faf2496a3f89e50850e9b77fe3c0f517fe5e2158916db6a,a56e20913a18eea486bd0fac68571c8bfe489604c67e609d890305cd92890a48,268533beb0bbca9151b130d19b077937d267eda52eecabe934f4d008693fb147,,,ok,punctuation_and_extra_whitespace_normalized
-RfYyzHpjk4/8,-RfYyzHpjk4,8,-RfYyzHpjk4/8.mp4,4.566666666666666,decoded_video_pts_span,4.588997,4.588997,4.531995,4.566666666666666,4.532358276643991,0.022330333333333563,0.022330333333333563,-0.03430839002267572,0.0,0.0,0.0,4.533333333333333,0.0,4.509138321995465,137,196,True,True,0,0,0,30/1,30/1,30.0,1280,720,44100,2,17,17,0,0,1.0,39,50,39,39,0.1729490022172949,50,1.0,0.9329907298088074,1x50x128,1x50x74,1x50x52,ok,ed8c672c532b8c7d1c830c82d6e2c14fcb3bbd3dc1a86670a03a6c8e83c02f3c,34e6e394e2764f42380da802ea0109f97524786e2b5b0a0e34269686d8b7d5a4,82f7a465faf6bf5cd03697a1ffa207d7db747fb25b39783df48e3e9c5f987a14,c3ce7194539204a59a6fe33d22137d9e1ae37c9edc382cb1da9e14608e07d6a1,,,ok,punctuation_and_extra_whitespace_normalized
-RfYyzHpjk4/2,-RfYyzHpjk4,2,-RfYyzHpjk4/2.mp4,5.5,decoded_video_pts_span,5.516016,5.516016,5.391995,5.5,5.391814058956916,0.016015999999999586,0.016015999999999586,-0.1081859410430841,0.0,0.0,0.0,5.466666666666667,0.0,5.36859410430839,164,233,True,True,0,0,0,30/1,30/1,29.818181818181817,1280,720,44100,2,25,25,0,0,1.0,41,49,43,43,0.1750465549348231,45,0.7804878048780488,0.9200930595397949,1x50x128,1x50x74,1x50x52,ok,5e428ee22de58c9d6561b9b4353bef9dfb811a5841d9ab07b5bc453d697ad17f,ea7ce25c4295631c1d9d44cc3eeb4aafe96a650f52c0160bcf1ae665472261f1,ffef8fff0438e01b9229f12445c4c04fd2635093cf20f98c2f68475cc7a3407d,1de3a9ce1569888b38ade1d10ee45ab9ef67e10885c34c4b0790dd453592595d,,,ok,punctuation_and_extra_whitespace_normalized
